name,address,region
Bank Index Selindo Jl Raya Duri Kosambi,Jl.  Raya Duri Kosambi 72-H,jakarta
Parkway,Jl.  Dewi Sri 45-C Kerobokan Kuta,denpasar
Bank Artha Graha Internasional PT Tbk,Jl.  Asia Afrika 123-A,bandung
Lulur Ayu,Jl Cipaganti 111,bandung
Wilis Indah Hotel,Jl.  Dr Wahidin 40 Klojen Klojen,malang
Sekolah Tinggi Ilmu Manajemen YKPN,Jl.  Palagan Tentara Pelajar Km 7,yogyakarta
PT Setia Busanatex,Jl.  Cibaligo 67,bandung
SMA Pangudi Luhur,Jl.  Brawijaya IV 47,jakarta
Klinik Nurlina Purba,Jl.  Rajawali 32,medan
Bank Niaga PT Tbk,Jl.  Jendral A Yani 15-A,sidoarjo
Paotere RM,Jl.  Sabutung 32,makassar
Madrasah Aliyah Negeri Maguwoharjo,Jl.  Tajem Maguwoharjo,yogyakarta
Motor 88,Pasar Mobil Kemayoran Blok Q/10,jakarta
TK Islam Permatasari,Jl.  Kembang Jeruk Perumnas Tlogosari,semarang
Bank BNI Syariah Kompl Bulaksumur,Kompleks Bulaksumur H-4,yogyakarta
Ar-Ridha Medical Centre,Jl.  Kampung Melayu Besar 13,jakarta
Uns Hotel,Jl.  Benesari 16 Kerobokan Kuta,denpasar
UD Sidodadi,Jl.  Kapasari 16,surabaya
Bank Permata Jl Pintu Air,Jl.  Pintu Air V 53-D,jakarta
PT Inraya Traco,Jl.  Kapuk Pos Polisi 5 Kapuk Cengkareng,jakarta
Apotik Citra Farma,Jl.  Raya Rungkut Tgh 65-C,surabaya
PT Cibubur Utama,Jl.  Jambore 1 Cibubur Junction Lantai 2,jakarta
Moegent Bikang Ambon,Jl.  Tegalsari 42 Kedungdoro Tegalsari,surabaya
SD Negeri 105,Jl.  Lengkong Besar 139,bandung
Bank Kesawan PT Tbk,Jl.  Danau Sunter Utara Kav 1 Blok G-7/7,jakarta
SMA Widya Merti,Jl.  Raya Satelit Indah Blok MM/3,surabaya
Permata Super Store,Jl Manukan Tama 44 Bl R/9-10,surabaya
PT Kenongo Tulip Indonesia,Jl Penjernihan II 35-C Kompl PAM Lama,jakarta
Nadis Rent Car,Jl Melasti Gg Camplung Mas 6,denpasar
SMP Negeri Tanggulangin,Jl.  Kali Sampurno,surabaya
Sekolah Tinggi Theologia Injili Indonesia,Jl.  Raya Panjang Jiwo Permai I Blok B-25/27,surabaya
Apotik Felisia,Jl.  Raya Boulevard Timur Blok NB-1/56,jakarta
ATM BNI Sarinah Tlogosari,Jl.  Tlogosari Raya II/ 49,semarang
Citra Tatya Wandita,Jl Pasang 9,bandung
Rama Garden Hotel,Jl.  Padma Kerobokan Kuta,denpasar
Toko Sahabat Dian,Pasar Kuripan 135-139 Kuripan,banjarmasin
Sinar Delima,Jl.  Pahlawan Revolusi 17-B,jakarta
PT Wardrobe Padjajaran Perkasa,Jl.  Prabudimuntur 16,bandung
Arsa Buwana Hotel,Jl.  Trijata 8 Dangin Puri Kaja,denpasar
PT Paramita Abirama Istasadhya,Jl.  Kemang Raya 91 Bangka Mampang Prapatan,jakarta
ATM BCA Bank Windu Kuningan,Jl.  Kuningan Mulia Kav 9C,jakarta
STT STIKMA International,Jl.  Raya Karanglo 76,malang
Sasono Hondrowino Coffe Shop,"Jl.  Laksda Adisucipto Km 8,7/Lantai 7",yogyakarta
Sekolah Tinggi Alkitab Surabaya,Jl.  Bromo I 7-9,surabaya
Klinik Jaya Bersama Medika,Kawasan Industri Cikarang Blok A/18,bekasi
PT Besteel Lestarindo,Jl.  Masjid 6-G  Labuhan Deli,medan
Loeqman Bridal,Jl.  HM Sasmitamaja 37,bandung
Linda Salon,Jl.  Punak 45,medan
Jaya Proteksi PT Asuransi,Jl.  Arjuna Utara 9-C,jakarta
Travel PT Aulia,Jl.  Sisingamangaraja 107-C,medan
Toko Putra Bumi,Jl Sudimampir 66,banjarmasin
SMA Kristen Pirngadi,Jl.  Pirngadi 12-14,surabaya
Automobil Jaya Mandiri PT,Jl.  Jendral Sudirman 299 Gisikdrono,semarang
Bank DKI PT,Jl.  Raya Bekasi Timur 1,jakarta
PT Loren Mulia Indah,Jl.  Amal Luhur 110,medan
ATM Permata Arion 1,Jl.  Pemuda Kav 17,jakarta
Merry Salon,Jl Sentosa Raya 89 Perumnas,depok
Bank Rakyat Indonesia (BRI) Riviera Village,Riviera Village Blok R/4,medan
Putra Sulawesi Persada PT,Jl.  Veteran Utara 59-61 Lariangbangi,makassar
Rumah Makan Reski Minang,Kompleks Pondok Ungu Permai Blok C-1/7,bekasi
ATM Mayapada Salemba,Jl.  Raya Salemba 69,jakarta
Caravan Exprindo PT Hotel,Jl.  KH Mas Mansyur 50,jakarta
Bank Tabungan Negara (BTN) PCI,Kompleks PCI Blok E-22/12,tangerang
ATM BII Giant Lebak Bulus,Jl.  Raya Lebak Bulus,jakarta
Merta Buana Motor PT,Jl.  Jendral A Yani 188 Banyuasri Buleleng,singaraja
UD Wiryanti,Jl.  By Pass Ngurah Rai 4/X,denpasar
PT Citra Selera Prima,Wisma Dharmala Sakti Kav 32,jakarta
Toko Saungbaraya,Jl.  Cihampelas 131 Cipaganti Coblong,bandung
SMA Yadika 6,Jl.  Jurang Mangu Raya 25,jakarta
Mini Market Trio Putra,Ruko Tanah Mas Thp III/12,batam
Baby Jim Aditya,Jl.  MPR III Dlm 34,jakarta
Waroeng Steak And Shake,Jl.  Dr Mansyur 85,medan
KJA - FIRM Jakarta,"JL H SAMALI NO 95A,PEJATEN BARAT",jakarta
SD Kristen DB,Jl.  Bratayudha 28,garut
SD Kesiman 3,Jl.  Bakung 16,denpasar
Family Hotel,Jl.  Raya Mayor Oking 40 Margahayu,bekasi
Kartika Utama Motor UD,Jl.  Kedungsari 107 Wonorejo Tegalsari,surabaya
Atlantic Equator PT,Jl.  Raya Jababeka,bekasi
Toko Medan Textile,Jl.  Perniagaan 82,medan
Kantor Pegacara Johanes Teo Praseyo SH,Jl. Gajah Mada 170  Lantai 2 Taman Sari -,jakarta
Bank Rakyat Indonesia (BRI) Jl Raya Salemba,Jl.  Raya Salemba 28,jakarta
Rumah Sakit Sari Mulya Banjarmasin,Jl.  P Antasari 139,banjarmasin
Kevin Shop,Jl Padma Utr 39,denpasar
Venus Motor,Jl.  Kesambi 73,cirebon
Citrahutama Eltravidya PT Radio,Jl.  Pasirkaliki 59,bandung
SMK 1 Saptosari,Kp Saptosari Kepek,yogyakarta
Rumah Makan Sabar Menanti,Jl.  Pujasera Lama,batam
Mutiara UD,Jl.  Karang Empat Timur I 1-A Ploso Tambaksari,surabaya
Apotik Srikandi,Gg Macan Blok A 6/6,jakarta
Kencana Photo Studio Salon,Jl.  P Diponegoro 106,yogyakarta
Toko Diamond Baru,Kompl Tanjung Pantun 1039,batam
ATM BCA Seven Eleven Tlk Betung,Jl.  MH Thamrin 31,jakarta
SMP Negeri 14,Jl.  Bintara 8,bekasi
PT Tip Top Supermarket,Jl Jati Makmur Raya 30,jakarta
Ayam Goreng Tenes Malang,Jl.  Tenes 12,malang
Pacific Salon,Ruko Sentra Menteng Blok MN/74,jakarta
ATM Mandiri Grand Hotel Lembang,Jl.  Raya Grand Hotel Lembang,bandung
Rumah Makan Bintang Terang,Jl.  Cilincing Bakti Raya 5,jakarta
Engineers Contractor Association,Jl.  Arief Margono 29 Kasin Klojen,malang
Akademi Sekretaris Manajemen Lancang Kuning,Jl.  Kapt Muslim Helvetia,medan
Depot Pagoda,Jl.  Undaan Wetan 66-A,surabaya
Apotik Srii,Ruko Tambak Rejo Indah Blok A/20-C,surabaya
Maroon Salon,Jl Mangga Besar VIII 12-Y,jakarta
Yayasan TK Cemerlang Abadi,Graha Adena Blok SR-4/1,tangerang
Tirta Kendi,Jl.  Raya Pemogan 24,denpasar
Bank Tabungan Negara (BTN) Mega Glodok Kemayoran,Jl.  Angkasa Kav 6 Mega Glodok Kemayoran E 9,jakarta
Unique Home Accesories,Jl.  Pulo Mas II E 12,jakarta
ATM Danamon Mangga Besar,Jl.  Raya Mangga Besar 42 A-B,jakarta
ATM CIMB Niaga Jl Bandung,Jl.  Bandung 42-44,medan
Sekolah Tinggi Ilmu Ekonomi Trianandra,Jl.  Amal Trianandra 35,jakarta
Setia Mobil,Jl.  Barata Jaya XIX 49 Brata Jaya Gubeng,surabaya
Toko Rama Sakti,Jl.  Petongkangan 15 A Roa Malaka Tambora,jakarta
Sayonara Star Salon,Jl Karunrung 4,makassar
Ida Catering,Jl.  Agung VII 3,semarang
Bank Negara Indonesia (BNI) Jl Agung Permai,Jl.  Agung Permai I Blok C-1/1,jakarta
Sinar Asia Motor Bengkel,Jl.  Merdeka 137,tangerang
Toko Panca Teknik - Cikampek,Website: www.panca-teknik.com,karawang
Bank Mega Jl Pemuda,Jl.  Pemuda 142,semarang
Surya Motor Bengkel,Jl.  Paccerakang 131,makassar
Dinasti Toserba,Jl Jend A Yani,malang
New Delhi Hotel,Jl.  Tadulako 17 Besusu,palu
Politeknik Ubaya,Jl.  Ngagel Jaya Selatan 169,surabaya
Kedai Mie,Jl.  Pulau Kawe 55-B Dauh Puri Klod,denpasar
Kujang Surat Kabar Mingguan,Jl.  Buahbatu 3 Burangrang Lengkong,bandung
PT Aditya Kelana Putra,Jl Kalibata Tmr I 36 A,jakarta
Universitas Persada Indonesia YAI,Jl.  Salemba Raya 10,jakarta
Apotik Piala,Jl.  Letjen MT Haryono 83-A,banjarmasin
Gudy Salon,Jl By Pass Ngr Rai 91,denpasar
Anggi Salon,Jl.  Dr Cipto Mangunkusumo 4-A,sidoarjo
Baja Motor,"Jl.  Ir H Juanda 129 A, Cempaka Putih, Ciputat",jakarta
ATM CIMB Niaga Cileduk,Jl.  Raya Cileduk Kompleks Pondok Lestari,tangerang
Bank Central Asia (BCA) Ciledug,Jl.  Ciledug 162,garut
PT Gagarin,Jl Keselamatan 28,jakarta
Ellice Salon,Jl Gn Rinjani V Kompl BSD Sktr IV Bl RC/75,tangerang
Ola Kisat,"Jl.  Letjen Jamin Ginting Km 6,8/839",medan
Raihanny Florist,Jl. Alternatif Cibubur-Cileungsi Ciracas -,jakarta
Bank CIMB Niaga Jl MH Thamrin,Jl.  MH Thamrin 75-R Thamrin Plaza Lantai 1,medan
PT Charles Lestari Sentosa,Jl.  Brigjen Katamso Gedung Ramayana,medan
Tiara Rasepradana PT Radio,Jl.  Dr Setiabudi 19,bandung
Bank OCBC NISP Jl Kopo Sayati,Jl.  Kopo Sayati 100,bandung
Toko Gracia,Jl Melawai Raya 166 Melawai Plaza 201 Lt 1,jakarta
ATM HSBC Matraman,Jl.  Raya Salemba 57-59,jakarta
Rumah Makan Dina,Jl.  Kemang Utara Raya 5,jakarta
Sejahtera Family Hotel & Apartment Yogyakarta,Jl.  Pringgondani 22,yogyakarta
Laily Souvenir Shop,Jl.  Batam 8 Palangka Pahandut,palangkaraya
China Airlines,Hotel Asean International Lobby Selalas,medan
Saris Craft,Jl Karang Menur IV 20-22,surabaya
Update Mens Boutique,Pakuwon Trade Centre Bl F-5/7 Lt UG,surabaya
Murni Berlian Motor PT,Jl.  Cilik Riwut Km 4 5 Palangka Pahandut,palangkaraya
Toko Ema,Pasar Pagi Minuman Blok B-III/2-7,cirebon
ATM Panin Krekot,Jl.  Krekot Bunder 7,jakarta
Bengkel Aris,Jl.  Kol Sugiono 29  Waru,surabaya
Gentong Mas,Kompleks Griya Kebraon Blok AA/20,surabaya
Amang Motor,Jl.  Barukang VI 31,makassar
Fajar Toko,Jl. Sulaiman Bl G/2 Kebon Jeruk -,jakarta
Maria Elizabeth Salon,Jl.  Ambengan 19-21,surabaya
Madrasah Ibtidaiyah Maarif Sukun 1,Jl.  S Supriadi VII 1,malang
TK Islam Al Barokah,Jl.  Kb Jeruk I 38,jakarta
SMA Kristen Soleman,Jl.  Perintis Kemerdekaan IV,makassar
Silvana Salon,Jl.  Swadarma Raya 7,jakarta
Bank Negara Indonesia (BNI) Jl Mansyur,Jl.  Mansyur 11,medan
Apotik Budiyati,Jl.  Kom L Yos Sudarso 2-A,medan
PT Choosen Indah,Jl.  RP Soeroso 25 Cikini Menteng,jakarta
Klinik Pakubuwono,Jl.  Dempo I 1,jakarta
SD BPS & K 5,Jl.  Bunga Rampai III 22,jakarta
Eka Nadi,Jl.  Raya Sesetan 131,denpasar
PT Aneka Elok Real Estate,Jl.  Panjang Kedoya 1,jakarta
SD Negeri 07 Tlogosari Kulon,Jl.  Kembang Jeruk Raya 4 Perumnas Tlogosari,semarang
TK Hang Tuah 5,Jl.  Memed I Kompleks Marinir 20,jakarta
SMK Patriot,Jl.  Tambas I,cirebon
PT Indraco,Jl.  Pahlawan Kompleks Suncity Lemahputro,sidoarjo
Tiga Berlian Motor,Jl.  Teuku Umar 150-A Dauh Puri Kauh,denpasar
TK Nurul Amaliah,Jl.  Sei Merah 294-295,medan
ATM BTN Medan Aksara Plaza,Jl.  Aksara 2,medan
Manna Salon,Jl Merbau 46-A,medan
Bengkel Aneka Ria,Jl.  Aipda KS Tubun 65 Petamburan Tanah Abang,jakarta
Bakti Anakku Sejahtera PT,Jl.  Raya Manggis Ruko Cinere Blok A/2-B-2-C,jakarta
Mie Pasar Baru Jakarta,Jl.  AM Sangaji 85,yogyakarta
Kedai Vonic,Jl.  RS Fatmawati 39 ITC Fatmawati 73 Lantai 2,jakarta
Bank Negara Indonesia (BNI) Jl Letjen TB Simatupang,Jl.  Letjen TB Simatupang 30,jakarta
OCorn,Jl.  RC Veteran 9-D,jakarta
Kedutaan Besar Republik Korea Selatan Tebet,Jl. Jendral Gatot Subroto Kav 57-58 Tebet -,jakarta
SMA Gotong Royong 1,Jl.  Kyai Mojo 148-A,yogyakarta
Apotik Karitas,Jl.  Bacan 94,makassar
Yayasan Dharma Bhakti Pertiwi,Jl.  Hayam Wuruk 197,denpasar
Zest Anugerah Kreasindo,Jl. Pintu Air II 30 A  Sawah Besar -,jakarta
ATM BCA BSD Plaza 1,Jl.  Raya Serpong Bumi Serpong Damai Sektor IV,tangerang
PT Suara Merdeka Press,Jl.  Brigjen Katamso 32 Sidanegara,cilacap
Wangi Furniture Workshop,Jl.  Jagakarsa Raya No.60 A Jagakarsa,jakarta
Akbar Motor,Jl.  Pramuka Raya 15 Rawasari Cempaka Putih,jakarta
SD Catur Tunggal,Jl.  Nologaten,yogyakarta
CV Seroja,Jl.  Suryasumantri Setrasari Mall Blok B-1/7,bandung
Rumah Sakit Ibu & Anak Bahagia,Jl.  Abdul Rahman Saleh 71-73 Kalibantengkulon,semarang
Toko Aulia,Pasar Tanah Abang Blok E-1/106,jakarta
CV Gemilang,Jl Nilem 21,bandung
SMP PGRI Bekasi,Kp Linggar Jati I,bekasi
ATM Danamon Bdg Premier Plaza,Jl.  Cihampelas 127-129,bandung
Mutiara PT Radio,Kompleks Johor Indah Permai 2 Blok E/3 A,medan
Apotik Nusantara Farma,Jl.  Jendral A Yani 503,bandung
TK Al Azhar,Jl.  Pulosari I/30,malang
SD Negeri Ciledug 2,Jl.  Ciledug 213,garut
Klinik Mitra Sehat,Jl.  Raya PLP Curug 16-A,tangerang
ATM Mandiri Dr Sutomo 2,Jl.  Dr Sutomo 17,medan
Hotel Andalas,Jl.  Perintis Kemerdekaan 60,banjarmasin
Buana Mitra Usaha PT,Jl.  KH Samanhudi 43-45,jakarta
PT Primaguna Syarlindotama,Jl.  Kayu Manis Timur Raya 25-A,jakarta
Bank CIMB Niaga Jl Hayam Wuruk,Jl.  Hayam Wuruk 1,jakarta
Travel Skylink,Jl.  Kapt Muslim 202,medan
Toko Banyak,Jl.  Ketandan 18 Ngupasan Gondomanan,yogyakarta
Bank Danamon Jl Otto Iskandardinata,Jl.  Otto Iskandardinata Raya 151-A,jakarta
Sri Ulina Hotel,Jl.  F L Tobing 71-A,medan
Toko Lii,Pasar Cipulir Blok Aks/78 Lantai Dasar,jakarta
Madrasah Aliyah Negeri Surabaya,Jl.  Bendul merisi Selatan IX 20,surabaya
SMP Khatolik Donbosco,Jl.  Jendral Gatot Subroto Gg Banteng 7,medan
ATM CIMB Niaga Wisma Pd Indah,Jl.  Iskandar Muda Blok V TA,jakarta
BPD Propinsi DIY Jl Ringroad Timur,Jl.  Raya Ring Road Timur 60,yogyakarta
Hotel Agung,Jl.  AIS Nasution 23,malang
Alamanda Hotel,Jl.  Legian Tgh 436-N,denpasar
Toko Dior,Pasar Tanah Abang Los Los B Blok B/8 Lantai 1,jakarta
SMP Kristen Kalam Kudus,Jl.  Sungai Cerekang 21,makassar
PT Is Global Pratama,Jl.  Imam Bonjol Raya Km 48 18  Cibitung,bekasi
SMA Masehi 1 PSAK,Jl.  Pasir Mas Raya 1,semarang
PT Nuansa Kreatif Media Tama,Jl.  Cilandak Bawah II 55,jakarta
Diana Boutique,Nagoya Business Centre Bl VI/5-6,batam
Shafa Butik,Jl.  Panglima Sudirman 12,gresik
Bank Mayora PT,Jl.  Tomang Raya Kav 21-23,jakarta
TK Santo Andreas,Kompleks Green Garden Blok J-5/1,jakarta
ATM CIMB Niaga Ged Jiwasraya,Jl.  RP Soeroso 41 Gedung Jiwasraya,jakarta
Aura Florist,Jl. Rajasa Kebayoran Baru -,jakarta
Setra Manunggal Apartemen,Jl.  Manunggal 7,bandung
Mulia Mobil,"Jl.  Nibung Raya 90-92, Petisah Tengah,",medan
Mobil 99,Jl.  Walikota Mustajab 14-16,surabaya
Hotel Diaz,Jl.  Maccini Psr Malam 17,makassar
Eka Lloyd Jaya PT Asuransi,Jl.  Seteran Selatan 21,semarang
ATM BRI KCP Simpang Buah Batu,Jl.  Buah Batu 162,bandung
Toko Karya Mas,Pasar Baru Bl AA-1/55 Lt 2,bekasi
Gede Agung Bagus PT,Jl.  Siliwangi 62,bogor
Mugen Turs,Jl.  MH Thamrin 59 Wisma Nusantara Lantai 2,jakarta
Depot Melati,Jl.  Kalimas Baru St 1 Terminal,surabaya
Apotik Era Medika,Jl.  Jendral A Yani 279,denpasar
Endah Parahyangan Hotel,Jl.  Raya Cibeureum 14,bandung
Apotik Jasa Farma,Jl.  Kumala 75-E,makassar
Mahkota Salon,Jl Kol Sugiono 14 BC,medan
Ade Trans Rent A Car,Jl.  Tunjung 12,yogyakarta
Devita Sanggar Rias,Jl.  Tlogosari Raya II 92,semarang
PT Buana Talimas Textile,Jl.  KH Wahid Hasyim 157,jakarta
Travel Tufany,Jl.  Pekayon Raya 45-C,bekasi
SMK Muhammadiyah 1 Lendah,Ds Kutan Jatirejo Lendah,yogyakarta
ATM Bukopin Kreneng,Jl.  Kamboja 41,denpasar
Depot Swikee Surabaya,Psr Atoom Thp II St 2054 TA,surabaya
PT Hasil Karsa Eraperdana,Jl Raya Parung 101,jakarta
Kurnia Patch Work,Jl.  Karangkajen MG III 902,yogyakarta
Rumah Sakit Ariya Medika,Jl.  Industri I Blok A,tangerang
CV Nur Andita,Jl.  Raya Cinere 82-D,jakarta
ATM BJB KCP Karangnunggal,Jl.  Simpang,bandung
PD Ayam Potong Mediterane,Jl.  Cihampelas 34,bandung
PPSDM IAIN Walisongo,Jl.  Sunan Muria Asrama Mahasiswa,semarang
ATM BII Giant Jati Asih,Jl.  Wibawa Mukti 2,bekasi
Arsawan Handicraft,Jl Ratna VIII 8,denpasar
Kedutaan Besar Republik Demokrasi Rakyat Aljazair,Jl. Metro Pd Indah Bl UF/17 Kebayoran Lama -,jakarta
Hotel Alam Jaya,Jl.  Burangrang 35,bandung
SD Negeri Ketajen 2,Jl.  Ketajen,sidoarjo
Rumah Cita,Jl Semangka Kompl Kalibata Indah Bl T/16,jakarta
ATM Permata Bidakara,Jl.  Jendral Gatot Subroto Kav 71-73,jakarta
Rumah Makan Yuki,Kompleks Kopo Permai II Blok 1-A/9,bandung
TK Bina Indria,Jl.  Gembira Terusan 181,jakarta
Prestasi Piranti Informasi Setiabudi,Jl. HR Rasuna Said Kav C 11-14  Setiabudi -,jakarta
Restoran Atoom Baru,Jl.  HOS Cokroaminoto 65,denpasar
Jody Insder Salon,Rukan Permata Kelapa Gading Bl C/5,jakarta
Klinik Ramata,Jl.  Jendral Gatot Subroto Barat 101-X,denpasar
Bank OCBC NISP Jl Tj Duren,Jl.  Tanjung Duren Raya 72-A,jakarta
Ficky Salon,Jl Sidorame 10,surabaya
Hamidah Aesthetic Clinic,Jl Sutorejo Utr Bl F/14,surabaya
Apotik Wahidin,Jl.  Dr Wahidin Blok 136/24-E,medan
Elektrindo Perkasa Utama PT,Kompleks Bukit Gading Indah Blok E-1/F-1,jakarta
PT Cemako Mandiri Corp,Jl.  Perintis Kemerdekaan 117-B Gumilir,cilacap
Rumah Sakit Sari Asih Sangiang,"Jl.  Raya Moh Toha Km 3,5",tangerang
Pusaka Prima Transport PT,Jl.  Danau Toba 17,medan
Mina Minimarket,Jl Sidotopo Wetan I 37,surabaya
168 Service,Jl.  Prof HM Yamin SH 319 Bantan,medan
Lumpia Semarang,Jl.  Soka 28 Merdeka Sumur,bandung
LAMPUNG TRAVEL,Jl.  Pramuka No. 77,jakarta
PT Mitracater Bogatama Indonesia,Jl.  Letjen S Parman Kav 91 Gapuramas Bldg 5,jakarta
Chandra Hotel,Jl.  A Damyati 19 Sukasari,tangerang
Makmur Jaya,Jl.  Delitua 39,medan
Toko Mekar Jaya,Jl.  Sambas V 107 Perumnas,depok
ATM Mandiri Tj Priok 1,Jl.  Pasoso 4,jakarta
Toko Harter,Jl.  Irian 186 238,makassar
Edi Salon,Jl Ir H Juanda Baru 9,medan
MQ Guesthouse,Jl.  Gegerkalong Girang 24,bandung
Kafe Braga,Jl.  Braga 15,bandung
Rorif Salon,Pasar Inpres Blok B/22,balikpapan
Kymco Surya Raya PT,Jl.  Panjang 24 Kebon Jeruk Kebon Jeruk,jakarta
PT Putra Asia Perdana Indah,Jl.  Supadio 46,bandung
Bellarosa Vitage Market,Jl.  Kemang Selatan 5,jakarta
Warni Hotel,Jl.  Ki S Mangunsarkoro 40 Flamboyan,padang
PT Fuyindo Multi Perdana,Jl.  Ir H Juanda 220-C,bekasi
Look Boutique,Pasar Atoom Thp V Blok BC/42 Lantai 3,surabaya
ATM BCA Palladium Plaza,Jl.  Kamp Maulana Lupus,medan
Apotik Kusuma Nata,Jl.  Kusumanegara 33,yogyakarta
Panti Treatment Education Centre,Perum Bukit Mas Blok RM/20,surabaya
Rumah Makan Nelayan Jaya,Jl.  Pekarungan 18,cirebon
Salungan Hotel,Jl.  Nuri 14-A Bonipoi Kelapa Lima,kupang
Mitra Pinasthika Mustika PT,Jl.  Jendral Sudirman 21 Kuanino Oebobo,kupang
ATM Panin Zainul Arifin,Jl.  Zainul Arifin 63,medan
PT Jatayu,Jl.  Industri 11,bandung
PT Indramukti Segara,Jl.  Melong Asih 26 Melong Cimahi Selatan,bandung
Bank Danamon Jl Tomang Raya,Jl.  Tomang Raya Blok MM Kav 557/51 C-D,jakarta
SMK I Perintis,Jl.  Siliwangi 39,depok
Bank Rakyat Indonesia (BRI) Jl Kyai Caringin,Jl.  Kyai Caringin 6,jakarta
Kedai Boba,Jl.  Kapten Piere Tendean No.27 Wirobrajan,yogyakarta
TK Bina Bangsa Sejahtera,Jl.  Raya Dramaga Km 7 24,bogor
PT Mitra Sehati Sekata,Jl.  Teuku Umar 15-A Debong Tengah,tegal
CNI Salon,Jl Chairil Anwar Bl B/3-A,bekasi
Esti Mada Citta PT Radio,Jl.  Perintis Kemerdekaan 8,yogyakarta
SMA Putra Bangsa,Jl.  Margonda Raya Km 2 Gg Kedondong 15,depok
Restoran Fajar Chinese,Jl.  Raya Kupang Indah 11,surabaya
Proton Fitnes,Jl Bojong Raya 101 C,bandung
Kars Butik,Jl.  Kalipah Apo 19 B,bandung
Griyo Lady Salon,Jl Krembangan I 10,sidoarjo
Sido Rahayu Motor PT,Jl.  MGR Sugiyopranoto 62 Baleharjo Wonosari,yogyakarta
Sofitel Seminyak Hotel,Jl.  Camplung Tanduk,denpasar
Lembaga Pendidikan Computer Bethany,Jl.  Jendral A Yani 10-D Langkai Pahandut,palangkaraya
SMP Baturatno,Jl.  Pos Banguntapan,yogyakarta
SD Darul Hikam,Jl.  Ir H Juanda 285,bandung
Planet Holiday Hotel,Jl.  Raja Ali Haji Sei Jodoh,batam
Bank Jabar Syariah,Jl.  Siliwangi 100,cirebon
Restoran Lyns Cafe,Jl.  Jendral A Yani 98,medan
STISIP Waskita Dharma,Jl.  Sawojajar V 28,malang
UD Wijaya,Jl.  Pengampon 19-21,surabaya
ATM BRI KCP Ps Grosir Cililitan,Jl.  Mayjen Sutoyo 76,jakarta
Seren Boutique,Jl.  Mangga Dua Raya ITC Mangga Dua 143,jakarta
Amink Salon,Jl Kali Kecil II 8,padang
Lucigant Beauty Salon Wedding Service,Jl.  Darmo Indah Barat Blok LL/11,surabaya
Chandra Hotel,Jl.  Catur Warga 55,mataram
Teguh Salon,Jl.  Sultan Iskandar Muda 321,medan
Novi Salon Spa,Ruko Tmn Gapura Citra Raya Bl A/15,surabaya
WG Jaya Motor,Jl.  Ciateul 59 Ciateul Regol,bandung
Yayasan Ratna Djuwita Barak Rimba,Kompleks Anggrek Permai Blok K/2-8,batam
Rumah Sakit Ibu Dan Anak Hermina Bekasi,Jl.  Kemakmuran 39 Marga Jaya,bekasi
SD Negeri 08 Pagi Rawajati,Jl.  Semangka Kompleks Kalibata Indah,jakarta
Utami Catering Service,Jl.  Pratista Raya 55,bandung
EDSU Music & Entertainment,"Komp. TASBIH MM12, Setia Budi,",medan
Yongky Beauty Bridal Salon,Jl.  Dharmahusada Utara I 46,surabaya
ATM Mayapada Tajur,Jl.  Raya Tajur 67 D,bogor
Gatsu Motor,Jl.  Jendral Gatot Subroto 8-E,medan
Bumi Teknik Utama PT,Jl.  Mulawarman 16 Sempinggan,balikpapan
Klinik Simpang Lima Husada,Jl.  Fatmawati 21-A,semarang
Apotik Suki Jaya,Jl.  Jembatan Besi Raya 8,jakarta
TK Budi Mulia 2,Kp Pandeansari Blok II/5,yogyakarta
Merpati Motor,Jl.  KH Akhmad Dahlan 88,yogyakarta
TK Al Mukriyah,Jl.  Nusa I 5 Kompleks Kodam Jaya,jakarta
PT Golden Retailindo,Jl Gn Sahari Raya 59,jakarta
Central Jaya Motor Toko,Jl.  Letjen MT Haryono 644 Karangturi,semarang
Toko An Noor,Pasar Antasari Bl K/1,banjarmasin
Sing Ken Ken Hotel & Restaurant,Jl.  Arjuna 1 Br Legian Kaja Kerobokan Kuta,denpasar
Bank Panin Jl Pengayoman Ruko,Jl.  Pengayoman Ruko Mirah Blok D/9,makassar
PT Air Products Indonesia,Jl.  Raya Bambe Driyorejo.,surabaya
SMK Kertha Wisata,Jl.  Telaga Warna Blok C,malang
Rajawali Nusantara Indonesia PT Persero,Jl.  Denpasar Raya Kav D-3 Gedung RNI,jakarta
Jogya Bakmi,Jl.  Darmawangsa Raya 10-C,jakarta
SMK Yupentek 5,"Jl.  Pasar Curug Km 4, Legok",tangerang
Karya Wijaya Sakti PT,Jl.  Jendral Sudirman 279 Damai,balikpapan
Bumi Tour,Ruko Pinangsia Blok L/5,tangerang
Apotik 2000,Jl.  Karang Asem 76,surabaya
Gembong Tebasan UD,Jl.  Gembong Tebasan 9 Kapasari Genteng,surabaya
Rumah Makan Pustaka,Jl.  Hamimsar,tangerang
Kancah Irama Suara Indonesia PT Radio,"Jl.  Puter 1, Tanah Sareal, Tanah Sareal",bogor
PT Niaga Sejahtera Bersama,Jl Teuku Umar Cimone Indah Plaza,tangerang
Elyzabeth Hotel,Jl.  Sultan Agung 1 Candi Gajah Mungkur,semarang
Rumah Sakit Thomas Erwin CJ Huwae,Jl.  Klampis Anom VI/26 Blok F-III,surabaya
ATM Danamon Pecenongan,Jl.  Pecenongan 5 B-C,jakarta
